,id,user_id,end_date,price,created_at,refund,target_customer
6290,65620,24745,2021-03-28,9900.0,2021-03-01,0,personal
6291,65621,54689,2021-03-28,9900.0,2021-03-01,0,personal
6292,65622,19106,2021-03-28,9900.0,2021-03-01,0,personal
6293,65623,48096,2021-03-28,9900.0,2021-03-01,0,personal
6294,65624,21739,2021-03-28,9900.0,2021-03-01,0,personal
6295,65625,54722,2021-03-28,9900.0,2021-03-01,1.0,personal
6296,65626,24513,2021-03-28,9900.0,2021-03-01,0,personal
6297,65627,38237,2021-03-28,9900.0,2021-03-01,0,personal
6298,65628,40874,2021-03-28,9900.0,2021-03-01,0,personal
6299,65629,47958,2021-03-28,9900.0,2021-03-01,0,personal
6300,65630,48249,2021-03-28,9900.0,2021-03-01,0,personal
6301,65631,48000,2021-03-28,9900.0,2021-03-01,0,personal
6302,65632,10728,2021-03-28,9900.0,2021-03-01,0,personal
6303,65633,47970,2021-03-28,9900.0,2021-03-01,0,personal
6304,65634,54776,2021-03-28,9900.0,2021-03-01,0,personal
6305,65657,56024,2021-03-15,0.0,2021-03-01,0,personal
6306,65662,56026,2021-03-15,0.0,2021-03-01,0,personal
6307,65699,56038,2021-03-15,0.0,2021-03-01,0,personal
6308,65703,22806,2021-03-15,0.0,2021-03-01,0,personal
6309,65767,56072,2021-03-15,0.0,2021-03-01,0,personal
6310,65781,56097,2021-03-16,0.0,2021-03-02,0,personal
6311,65800,31482,2021-04-01,9900.0,2021-03-02,0,personal
6312,65801,40005,2021-04-01,9900.0,2021-03-02,0,personal
6313,65802,40038,2021-04-01,9900.0,2021-03-02,0,personal
6314,65803,51797,2021-04-01,9900.0,2021-03-02,0,personal
6315,65804,34376,2021-04-01,9900.0,2021-03-02,0,personal
6316,65805,51943,2021-04-01,9900.0,2021-03-02,0,personal
6317,65806,28097,2021-04-01,9900.0,2021-03-02,0,personal
6318,65807,50611,2021-04-01,9900.0,2021-03-02,0,personal
6319,65808,51834,2021-04-01,9900.0,2021-03-02,0,personal
6320,65809,37103,2021-04-01,9900.0,2021-03-02,0,personal
6321,65810,27519,2021-04-01,9900.0,2021-03-02,0,personal
6322,65811,51756,2021-04-01,9900.0,2021-03-02,0,personal
6323,65812,15711,2021-04-01,9900.0,2021-03-02,0,personal
6324,65813,45046,2021-04-01,9900.0,2021-03-02,0,personal
6325,65814,41424,2021-04-01,99000.0,2021-03-02,0,middleBiz
6326,65815,54823,2021-04-01,9900.0,2021-03-02,0,personal
6327,65816,19067,2021-04-01,9900.0,2021-03-02,0,personal
6328,65817,14442,2021-04-01,9900.0,2021-03-02,0,personal
6329,65818,48137,2021-04-01,9900.0,2021-03-02,0,personal
6330,65819,48142,2021-04-01,9900.0,2021-03-02,0,personal
6331,65820,11625,2021-04-01,9900.0,2021-03-02,0,personal
6332,65821,34834,2021-04-01,9900.0,2021-03-02,0,personal
6333,65822,21991,2021-04-01,9900.0,2021-03-02,0,personal
6334,65823,34457,2021-04-01,9900.0,2021-03-02,0,personal
6335,65824,48041,2021-04-01,9900.0,2021-03-02,0,personal
6336,65825,47768,2021-04-01,9900.0,2021-03-02,1.0,personal
6337,65826,54224,2021-04-01,9900.0,2021-03-02,0,personal
6338,65827,54841,2021-04-01,9900.0,2021-03-02,0,personal
6339,65828,51520,2021-04-01,9900.0,2021-03-02,1.0,personal
6340,65829,16077,2021-04-01,9900.0,2021-03-02,0,personal
6341,65830,54794,2021-04-01,9900.0,2021-03-02,0,personal
6342,65831,56105,2021-03-16,0.0,2021-03-02,0,personal
6343,65928,56121,2021-03-16,0.0,2021-03-02,0,personal
6344,65949,56125,2021-03-16,0.0,2021-03-02,0,personal
6345,66013,56126,2021-03-16,0.0,2021-03-02,0,personal
6346,66025,56084,2021-03-16,0.0,2021-03-02,0,personal
6347,66084,37134,2021-03-16,0.0,2021-03-02,0,personal
6348,66093,53844,2021-04-01,9900.0,2021-03-02,0,personal
6349,66128,56167,2021-03-17,0.0,2021-03-03,0,personal
6350,66136,48472,2021-04-02,9900.0,2021-03-03,0,personal
6351,66137,54884,2021-04-02,9900.0,2021-03-03,0,personal
6352,66138,47267,2021-04-02,9900.0,2021-03-03,0,personal
6353,66139,29253,2021-04-02,9900.0,2021-03-03,0,personal
6354,66140,54907,2021-04-02,9900.0,2021-03-03,0,personal
6355,66141,40246,2021-04-02,9900.0,2021-03-03,0,personal
6356,66142,53379,2021-04-02,9900.0,2021-03-03,0,personal
6357,66143,39889,2021-04-02,9900.0,2021-03-03,0,personal
6358,66144,54871,2021-04-02,9900.0,2021-03-03,0,personal
6359,66145,52138,2021-04-02,9900.0,2021-03-03,0,personal
6360,66146,54724,2021-04-02,9900.0,2021-03-03,0,personal
6361,66147,45304,2021-04-02,9900.0,2021-03-03,1.0,personal
6362,66148,54770,2021-04-02,9900.0,2021-03-03,0,personal
6363,66149,24776,2021-04-02,9900.0,2021-03-03,0,personal
6364,66150,52243,2021-04-02,9900.0,2021-03-03,0,personal
6365,66151,54955,2021-04-02,9900.0,2021-03-03,0,personal
6366,66152,48331,2021-04-02,9900.0,2021-03-03,0,personal
6367,66153,54343,2021-04-02,9900.0,2021-03-03,0,personal
6368,66154,48452,2021-04-02,9900.0,2021-03-03,1.0,personal
6369,66155,54959,2021-04-02,9900.0,2021-03-03,0,personal
6370,66216,56190,2021-03-17,0.0,2021-03-03,0,personal
6371,66220,53254,2021-03-17,0.0,2021-03-03,0,personal
6372,66228,56194,2021-03-17,0.0,2021-03-03,0,personal
6373,66230,56195,2021-03-17,0.0,2021-03-03,0,personal
6374,66271,56201,2021-03-17,0.0,2021-03-03,0,personal
6375,66340,56234,2021-03-18,0.0,2021-03-04,0,personal
6376,66347,56239,2021-03-18,0.0,2021-03-04,0,personal
6377,66367,56240,2021-03-18,0.0,2021-03-04,0,personal
6378,66372,54981,2021-04-03,9900.0,2021-03-04,0,personal
6379,66373,42795,2021-04-03,9900.0,2021-03-04,0,personal
6380,66374,52354,2021-04-03,9900.0,2021-03-04,0,personal
6381,66375,54992,2021-04-03,9900.0,2021-03-04,0,personal
6382,66376,52407,2021-04-03,9900.0,2021-03-04,0,personal
6383,66377,37308,2021-04-03,9900.0,2021-03-04,0,personal
6384,66378,35771,2021-04-03,9900.0,2021-03-04,0,personal
6385,66379,24983,2021-04-03,49000.0,2021-03-04,0,smallBiz
6386,66380,1325,2021-04-03,9900.0,2021-03-04,0,personal
6387,66381,13144,2021-04-03,9900.0,2021-03-04,0,personal
6388,66382,52099,2021-04-03,9900.0,2021-03-04,0,personal
6389,66383,52211,2021-04-03,9900.0,2021-03-04,0,personal
6390,66384,51882,2021-04-03,9900.0,2021-03-04,0,personal
6391,66385,28393,2021-04-03,49000.0,2021-03-04,0,smallBiz
6392,66397,56185,2021-04-04,49000.0,2021-03-04,0,smallBiz
6393,66406,50134,2021-03-18,0.0,2021-03-04,0,personal
6394,66425,55403,2021-03-18,0.0,2021-03-04,0,personal
6395,66434,56267,2021-03-18,0.0,2021-03-04,0,personal
6396,66479,21278,2021-03-18,0.0,2021-03-04,0,personal
6397,66590,56277,2021-03-18,0.0,2021-03-04,0,personal
6398,66598,56279,2021-03-18,0.0,2021-03-04,0,personal
6399,66620,55989,2021-03-18,0.0,2021-03-04,0,personal
6400,66630,56295,2021-03-18,0.0,2021-03-04,0,personal
6401,66636,56296,2021-03-18,0.0,2021-03-04,0,personal
6402,66672,56315,2021-03-19,0.0,2021-03-05,0,personal
6403,66677,56318,2021-03-19,0.0,2021-03-05,0,personal
6404,66688,52522,2021-04-04,9900.0,2021-03-05,1.0,personal
6405,66689,35009,2021-04-04,9900.0,2021-03-05,0,personal
6406,66690,34977,2021-04-04,9900.0,2021-03-05,0,personal
6407,66691,31965,2021-04-04,9900.0,2021-03-05,0,personal
6408,66692,52345,2021-04-04,9900.0,2021-03-05,0,personal
6409,66693,55078,2021-04-04,9900.0,2021-03-05,0,personal
6410,66694,29026,2021-04-04,9900.0,2021-03-05,0,personal
6411,66695,55087,2021-04-04,9900.0,2021-03-05,0,personal
6412,66696,48713,2021-04-04,9900.0,2021-03-05,0,personal
6413,66697,55110,2021-04-04,9900.0,2021-03-05,0,personal
6414,66698,48763,2021-04-04,9900.0,2021-03-05,0,personal
6415,66699,55152,2021-04-04,9900.0,2021-03-05,0,personal
6416,66700,48771,2021-04-04,9900.0,2021-03-05,0,personal
6417,66701,10089,2021-04-04,9900.0,2021-03-05,0,personal
6418,66702,28662,2021-04-04,9900.0,2021-03-05,0,personal
6419,66703,28711,2021-04-04,49000.0,2021-03-05,0,smallBiz
6420,66704,8560,2021-04-04,9900.0,2021-03-05,0,personal
6421,66705,48828,2021-04-04,9900.0,2021-03-05,0,personal
6422,66706,26529,2021-04-04,9900.0,2021-03-05,0,personal
6423,66707,24773,2021-04-04,9900.0,2021-03-05,0,personal
6424,66708,48282,2021-04-04,9900.0,2021-03-05,0,personal
6425,66709,2534,2021-04-04,9900.0,2021-03-05,0,personal
6426,66710,56325,2021-03-19,0.0,2021-03-05,0,personal
6427,66777,56344,2021-03-19,0.0,2021-03-05,0,personal
6428,66778,56210,2021-03-19,0.0,2021-03-05,0,personal
6429,66779,31477,2021-03-19,0.0,2021-03-05,0,personal
6430,66783,56348,2021-03-19,0.0,2021-03-05,0,personal
6431,66794,46037,2021-03-19,0.0,2021-03-05,0,personal
6432,66797,56353,2021-03-19,0.0,2021-03-05,0,personal
6433,66800,56355,2021-03-19,0.0,2021-03-05,0,personal
6434,66809,56211,2021-03-19,0.0,2021-03-05,0,personal
6435,66818,56360,2021-03-19,0.0,2021-03-05,0,personal
6436,66886,29368,2021-04-05,9900.0,2021-03-06,0,personal
6437,66890,56385,2021-03-20,0.0,2021-03-06,0,personal
6438,66925,56396,2021-03-20,0.0,2021-03-06,0,personal
6439,66935,52585,2021-04-05,9900.0,2021-03-06,0,personal
6440,66936,52611,2021-04-05,9900.0,2021-03-06,0,personal
6441,66937,46980,2021-04-05,9900.0,2021-03-06,0,personal
6442,66938,34497,2021-04-05,9900.0,2021-03-06,0,personal
6443,66939,31013,2021-04-05,9900.0,2021-03-06,0,personal
6444,66940,55137,2021-04-05,9900.0,2021-03-06,0,personal
6445,66941,55161,2021-04-05,9900.0,2021-03-06,0,personal
6446,66942,55185,2021-04-05,9900.0,2021-03-06,0,personal
6447,66943,40174,2021-04-05,9900.0,2021-03-06,0,personal
6448,66944,31693,2021-04-05,9900.0,2021-03-06,1.0,personal
6449,66945,14808,2021-04-05,9900.0,2021-03-06,0,personal
6450,66946,11327,2021-04-05,9900.0,2021-03-06,0,personal
6451,66947,55134,2021-04-05,9900.0,2021-03-06,0,personal
6452,66948,44362,2021-04-05,9900.0,2021-03-06,0,personal
6453,66949,55116,2021-04-05,9900.0,2021-03-06,0,personal
6454,66950,55230,2021-04-05,9900.0,2021-03-06,0,personal
6455,66951,17696,2021-04-05,49000.0,2021-03-06,0,smallBiz
6456,66952,55236,2021-04-05,9900.0,2021-03-06,0,personal
6457,66953,11284,2021-04-05,9900.0,2021-03-06,0,personal
6458,66954,18787,2021-04-05,9900.0,2021-03-06,0,personal
6459,66955,8659,2021-04-05,9900.0,2021-03-06,0,personal
6460,66956,18146,2021-04-05,9900.0,2021-03-06,0,personal
6461,66957,52324,2021-04-05,9900.0,2021-03-06,0,personal
6462,66958,48953,2021-04-05,9900.0,2021-03-06,0,personal
6463,66964,56398,2021-03-20,0.0,2021-03-06,0,personal
6464,66987,56401,2021-03-20,0.0,2021-03-06,0,personal
6465,67012,56414,2021-03-20,0.0,2021-03-06,0,personal
6466,67021,56427,2021-03-20,0.0,2021-03-06,0,personal
6467,67028,55279,2021-03-20,0.0,2021-03-06,0,personal
6468,67042,56433,2021-03-20,0.0,2021-03-06,0,personal
6469,67060,56442,2021-03-20,0.0,2021-03-06,0,personal
6470,67063,56443,2021-03-20,0.0,2021-03-06,0,personal
6471,67103,56457,2021-03-21,0.0,2021-03-07,0,personal
6472,67131,32222,2021-04-06,9900.0,2021-03-07,0,personal
6473,67132,35066,2021-04-06,9900.0,2021-03-07,0,personal
6474,67133,31682,2021-04-06,9900.0,2021-03-07,0,personal
6475,67134,13375,2021-04-06,9900.0,2021-03-07,0,personal
6476,67135,52735,2021-04-06,9900.0,2021-03-07,0,personal
6477,67136,41116,2021-04-06,9900.0,2021-03-07,0,personal
6478,67137,55261,2021-04-06,9900.0,2021-03-07,0,personal
6479,67138,55243,2021-04-06,9900.0,2021-03-07,0,personal
6480,67139,28690,2021-04-06,9900.0,2021-03-07,0,personal
6481,67140,55291,2021-04-06,9900.0,2021-03-07,0,personal
6482,67181,56503,2021-03-21,0.0,2021-03-07,0,personal
6483,67193,23205,2021-03-21,0.0,2021-03-07,0,personal
6484,67214,33381,2021-03-21,0.0,2021-03-07,0,personal
6485,67244,56512,2021-03-21,0.0,2021-03-07,0,personal
6486,67305,50494,2021-03-21,0.0,2021-03-07,0,personal
6487,67341,56538,2021-03-22,0.0,2021-03-08,0,personal
6488,67370,40068,2021-04-07,9900.0,2021-03-08,0,personal
6489,67371,48835,2021-04-07,9900.0,2021-03-08,0,personal
6490,67372,25203,2021-04-07,9900.0,2021-03-08,0,personal
6491,67373,35965,2021-04-07,9900.0,2021-03-08,0,personal
6492,67374,54983,2021-04-07,9900.0,2021-03-08,1.0,personal
6493,67375,55338,2021-04-07,9900.0,2021-03-08,0,personal
6494,67376,19103,2021-04-07,9900.0,2021-03-08,0,personal
6495,67377,48869,2021-04-07,9900.0,2021-03-08,0,personal
6496,67378,55361,2021-04-07,9900.0,2021-03-08,0,personal
6497,67379,49278,2021-04-07,9900.0,2021-03-08,0,personal
6498,67380,49296,2021-04-07,9900.0,2021-03-08,0,personal
6499,67381,49203,2021-04-07,9900.0,2021-03-08,0,personal
6500,67382,49239,2021-04-07,9900.0,2021-03-08,0,personal
6501,67384,52483,2021-03-22,0.0,2021-03-08,0,personal
6502,67389,56356,2021-03-22,0.0,2021-03-08,0,personal
6503,67390,56546,2021-03-22,0.0,2021-03-08,0,personal
6504,67419,56573,2021-03-22,0.0,2021-03-08,0,personal
6505,67430,19746,2021-03-22,0.0,2021-03-08,0,personal
6506,67466,56494,2021-03-22,0.0,2021-03-08,0,personal
6507,67468,56590,2021-03-22,0.0,2021-03-08,0,personal
6508,67470,56593,2021-03-22,0.0,2021-03-08,0,personal
6509,67498,56617,2021-03-23,0.0,2021-03-09,0,personal
6510,67499,54970,2021-04-08,9900.0,2021-03-09,0,personal
6511,67517,13388,2021-04-08,9900.0,2021-03-09,0,personal
6512,67518,49287,2021-04-08,9900.0,2021-03-09,0,personal
6513,67519,52743,2021-04-08,9900.0,2021-03-09,0,personal
6514,67520,37614,2021-04-08,49000.0,2021-03-09,0,smallBiz
6515,67521,52925,2021-04-08,9900.0,2021-03-09,0,personal
6516,67522,52835,2021-04-08,9900.0,2021-03-09,0,personal
6517,67523,8660,2021-04-08,9900.0,2021-03-09,0,personal
6518,67524,17738,2021-04-08,9900.0,2021-03-09,0,personal
6519,67525,29086,2021-04-08,9900.0,2021-03-09,0,personal
6520,67526,55447,2021-04-08,9900.0,2021-03-09,0,personal
6521,67527,55472,2021-04-08,9900.0,2021-03-09,0,personal
6522,67528,49070,2021-04-08,49000.0,2021-03-09,0,smallBiz
6523,67538,41638,2022-03-09,83160.0,2021-03-09,0,personal
6524,67576,56637,2021-03-23,0.0,2021-03-09,0,personal
6525,67634,56660,2021-03-23,0.0,2021-03-09,0,personal
6526,67652,56668,2021-03-23,0.0,2021-03-09,0,personal
6527,67664,56545,2021-03-23,0.0,2021-03-09,0,personal
6528,67670,56671,2021-03-23,0.0,2021-03-09,0,personal
6529,67683,56676,2021-03-23,0.0,2021-03-09,0,personal
6530,67760,21987,2021-04-09,9900.0,2021-03-10,0,personal
6531,67761,49433,2021-04-09,9900.0,2021-03-10,0,personal
6532,67762,49438,2021-04-09,9900.0,2021-03-10,0,personal
6533,67763,34431,2021-04-09,9900.0,2021-03-10,0,personal
6534,67764,37040,2021-04-09,9900.0,2021-03-10,0,personal
6535,67782,56701,2021-03-24,0.0,2021-03-10,0,personal
6536,67823,56711,2021-03-24,0.0,2021-03-10,0,personal
6537,67931,56749,2021-03-24,0.0,2021-03-10,0,personal
6538,67933,56319,2021-03-24,0.0,2021-03-10,0,personal
6539,67938,36660,2021-03-24,0.0,2021-03-10,0,personal
6540,67979,56765,2021-03-24,0.0,2021-03-10,0,personal
6541,67982,56769,2021-03-25,0.0,2021-03-11,0,personal
6542,68004,56779,2021-03-25,0.0,2021-03-11,0,personal
6543,68010,55594,2021-04-10,9900.0,2021-03-11,0,personal
6544,68011,53163,2021-04-10,9900.0,2021-03-11,0,personal
6545,68012,55642,2021-04-10,9900.0,2021-03-11,1.0,personal
6546,68013,55485,2021-04-10,9900.0,2021-03-11,0,personal
6547,68014,45144,2021-03-25,0.0,2021-03-11,0,personal
6548,68021,56790,2021-03-25,0.0,2021-03-11,0,personal
6549,68024,52969,2021-04-10,9900.0,2021-03-11,0,personal
6550,68025,52975,2021-04-10,9900.0,2021-03-11,0,personal
6551,68026,9893,2021-04-10,9900.0,2021-03-11,0,personal
6552,68027,37904,2021-04-10,9900.0,2021-03-11,0,personal
6553,68028,44348,2021-04-10,9900.0,2021-03-11,0,personal
6554,68029,53023,2021-04-10,9900.0,2021-03-11,0,personal
6555,68030,53063,2021-04-10,9900.0,2021-03-11,0,personal
6556,68031,19927,2021-04-10,9900.0,2021-03-11,0,personal
6557,68032,25505,2021-04-10,9900.0,2021-03-11,0,personal
6558,68033,18309,2021-04-10,9900.0,2021-03-11,0,personal
6559,68034,55348,2021-04-10,9900.0,2021-03-11,0,personal
6560,68035,55360,2021-04-10,9900.0,2021-03-11,0,personal
6561,68036,51215,2021-04-10,49000.0,2021-03-11,0,smallBiz
6562,68037,41256,2021-04-10,9900.0,2021-03-11,0,personal
6563,68038,55439,2021-04-10,9900.0,2021-03-11,0,personal
6564,68039,55462,2021-04-10,9900.0,2021-03-11,0,personal
6565,68040,55508,2021-04-10,9900.0,2021-03-11,0,personal
6566,68041,55560,2021-04-10,9900.0,2021-03-11,0,personal
6567,68042,55495,2021-04-10,9900.0,2021-03-11,0,personal
6568,68043,55540,2021-04-10,9900.0,2021-03-11,0,personal
6569,68044,55554,2021-04-10,9900.0,2021-03-11,0,personal
6570,68045,55561,2021-04-10,9900.0,2021-03-11,0,personal
6571,68046,55568,2021-04-10,9900.0,2021-03-11,0,personal
6572,68047,55573,2021-04-10,9900.0,2021-03-11,0,personal
6573,68048,49323,2021-04-10,9900.0,2021-03-11,0,personal
6574,68125,56823,2021-03-25,0.0,2021-03-11,0,personal
6575,68160,56854,2021-03-25,0.0,2021-03-11,0,personal
6576,68230,56855,2021-03-25,0.0,2021-03-11,0,personal
6577,68233,56859,2021-03-25,0.0,2021-03-11,0,personal
6578,68237,31344,2021-03-25,0.0,2021-03-11,0,personal
6579,68335,56875,2021-03-26,0.0,2021-03-12,0,personal
6580,68351,35410,2021-04-11,9900.0,2021-03-12,0,personal
6581,68352,44407,2021-04-11,9900.0,2021-03-12,0,personal
6582,68353,26989,2021-04-11,9900.0,2021-03-12,0,personal
6583,68354,44497,2021-04-11,9900.0,2021-03-12,0,personal
6584,68355,34813,2021-04-11,9900.0,2021-03-12,0,personal
6585,68356,16835,2021-04-11,9900.0,2021-03-12,0,personal
6586,68357,44439,2021-04-11,9900.0,2021-03-12,0,personal
6587,68358,40814,2021-04-11,9900.0,2021-03-12,0,personal
6588,68359,55641,2021-04-11,9900.0,2021-03-12,0,personal
6589,68360,34914,2021-04-11,9900.0,2021-03-12,0,personal
6590,68361,29005,2021-04-11,9900.0,2021-03-12,0,personal
6591,68362,53104,2021-04-11,9900.0,2021-03-12,0,personal
6592,68363,41752,2021-04-11,9900.0,2021-03-12,0,personal
6593,68364,55672,2021-04-11,9900.0,2021-03-12,0,personal
6594,68365,31651,2021-04-11,9900.0,2021-03-12,0,personal
6595,68366,32135,2021-04-11,9900.0,2021-03-12,0,personal
6596,68367,55550,2021-04-11,9900.0,2021-03-12,0,personal
6597,68368,53190,2021-04-11,9900.0,2021-03-12,0,personal
6598,68369,53175,2021-04-11,9900.0,2021-03-12,0,personal
6599,68370,53230,2021-04-11,9900.0,2021-03-12,0,personal
6600,68371,55748,2021-04-11,9900.0,2021-03-12,0,personal
6601,68372,49635,2021-04-11,9900.0,2021-03-12,0,personal
6602,68373,53017,2021-04-11,9900.0,2021-03-12,0,personal
6603,68374,49694,2021-04-11,9900.0,2021-03-12,0,personal
6604,68375,49667,2021-04-11,9900.0,2021-03-12,0,personal
6605,68376,55548,2021-04-11,9900.0,2021-03-12,0,personal
6606,68414,56886,2021-03-26,0.0,2021-03-12,0,personal
6607,68533,56943,2021-03-27,0.0,2021-03-13,0,personal
6608,68614,56950,2021-03-27,0.0,2021-03-13,0,personal
6609,68621,38077,2021-04-12,9900.0,2021-03-13,0,personal
6610,68622,39947,2021-04-12,9900.0,2021-03-13,0,personal
6611,68623,51484,2021-04-12,49000.0,2021-03-13,0,smallBiz
6612,68624,32199,2021-04-12,49000.0,2021-03-13,0,smallBiz
6613,68625,35543,2021-04-12,9900.0,2021-03-13,0,personal
6614,68626,33341,2021-04-12,9900.0,2021-03-13,0,personal
6615,68627,30596,2021-04-12,49000.0,2021-03-13,0,smallBiz
6616,68628,44686,2021-04-12,9900.0,2021-03-13,0,personal
6617,68629,37592,2021-04-12,9900.0,2021-03-13,0,personal
6618,68630,32424,2021-04-12,9900.0,2021-03-13,0,personal
6619,68631,55802,2021-04-12,9900.0,2021-03-13,0,personal
6620,68632,55815,2021-04-12,9900.0,2021-03-13,0,personal
6621,68633,53207,2021-04-12,9900.0,2021-03-13,0,personal
6622,68634,55743,2021-04-12,9900.0,2021-03-13,0,personal
6623,68635,24269,2021-04-12,9900.0,2021-03-13,0,personal
6624,68636,53279,2021-04-12,9900.0,2021-03-13,0,personal
6625,68637,42779,2021-04-12,9900.0,2021-03-13,0,personal
6626,68638,53339,2021-04-12,9900.0,2021-03-13,0,personal
6627,68639,53365,2021-04-12,9900.0,2021-03-13,0,personal
6628,68640,33463,2021-04-12,9900.0,2021-03-13,0,personal
6629,68641,49769,2021-04-12,9900.0,2021-03-13,0,personal
6630,68643,56969,2021-03-27,0.0,2021-03-13,0,personal
6631,68647,56918,2021-03-27,0.0,2021-03-13,0,personal
6632,68698,56980,2021-03-27,0.0,2021-03-13,0,personal
6633,68703,56984,2021-03-27,0.0,2021-03-13,0,personal
6634,68724,56334,2021-03-27,0.0,2021-03-13,0,personal
6635,68725,56992,2021-03-27,0.0,2021-03-13,0,personal
6636,68742,56998,2021-03-28,0.0,2021-03-14,0,personal
6637,68761,57000,2021-03-28,0.0,2021-03-14,0,personal
6638,68768,57003,2021-03-28,0.0,2021-03-14,0,personal
6639,68777,57005,2021-03-28,0.0,2021-03-14,0,personal
6640,68812,35604,2021-03-28,0.0,2021-03-14,0,personal
6641,68852,24101,2021-04-13,9900.0,2021-03-14,0,personal
6642,68853,49339,2021-04-13,9900.0,2021-03-14,0,personal
6643,68854,44731,2021-04-13,9900.0,2021-03-14,0,personal
6644,68855,23070,2021-04-13,9900.0,2021-03-14,0,personal
6645,68856,13317,2021-04-13,9900.0,2021-03-14,0,personal
6646,68857,55887,2021-04-13,9900.0,2021-03-14,0,personal
6647,68858,55909,2021-04-13,9900.0,2021-03-14,0,personal
6648,68859,55884,2021-04-13,9900.0,2021-03-14,0,personal
6649,68860,55890,2021-04-13,9900.0,2021-03-14,0,personal
6650,68861,55920,2021-04-13,9900.0,2021-03-14,0,personal
6651,68862,15150,2021-04-13,9900.0,2021-03-14,0,personal
6652,68863,14926,2021-04-13,9900.0,2021-03-14,0,personal
6653,68864,44960,2021-04-13,9900.0,2021-03-14,0,personal
6654,68865,53347,2021-04-13,9900.0,2021-03-14,0,personal
6655,68866,48283,2021-04-13,9900.0,2021-03-14,0,personal
6656,68867,8840,2021-04-13,9900.0,2021-03-14,0,personal
6657,68868,23249,2021-04-13,9900.0,2021-03-14,0,personal
6658,68869,49865,2021-04-13,49000.0,2021-03-14,0,smallBiz
6659,68870,54684,2021-04-13,49000.0,2021-03-14,0,smallBiz
6660,68871,49714,2021-04-13,9900.0,2021-03-14,0,personal
6661,68872,25874,2021-04-13,9900.0,2021-03-14,0,personal
6662,68873,53432,2021-04-13,9900.0,2021-03-14,0,personal
6663,68874,49464,2021-04-13,9900.0,2021-03-14,0,personal
6664,68900,57027,2021-03-28,0.0,2021-03-14,0,personal
6665,68926,57042,2021-03-28,0.0,2021-03-14,0,personal
6666,68930,57043,2021-03-28,0.0,2021-03-14,0,personal
6667,68932,57032,2021-03-28,0.0,2021-03-14,0,personal
6668,68946,57056,2021-03-28,0.0,2021-03-14,0,personal
6669,68959,57066,2021-03-29,0.0,2021-03-15,0,personal
6670,69003,26137,2021-04-14,9900.0,2021-03-15,0,personal
6671,69004,35836,2021-04-14,9900.0,2021-03-15,0,personal
6672,69005,28114,2021-04-14,9900.0,2021-03-15,0,personal
6673,69006,55950,2021-04-14,9900.0,2021-03-15,0,personal
6674,69007,55952,2021-04-14,9900.0,2021-03-15,0,personal
6675,69008,15564,2021-04-14,9900.0,2021-03-15,0,personal
6676,69009,8961,2021-04-14,9900.0,2021-03-15,0,personal
6677,69010,16386,2021-04-14,9900.0,2021-03-15,0,personal
6678,69011,44729,2021-04-14,9900.0,2021-03-15,0,personal
6679,69012,49684,2021-04-14,9900.0,2021-03-15,0,personal
6680,69013,30019,2021-04-14,9900.0,2021-03-15,0,personal
6681,69014,45262,2021-04-14,9900.0,2021-03-15,0,personal
6682,69015,49878,2021-04-14,9900.0,2021-03-15,0,personal
6683,69016,45141,2021-04-14,49000.0,2021-03-15,0,smallBiz
6684,69017,3551,2021-04-14,9900.0,2021-03-15,0,personal
6685,69018,45255,2021-04-14,9900.0,2021-03-15,0,personal
6686,69019,29715,2021-04-14,9900.0,2021-03-15,0,personal
6687,69020,11680,2021-04-14,9900.0,2021-03-15,0,personal
6688,69021,53456,2021-04-14,9900.0,2021-03-15,0,personal
6689,69022,53436,2021-04-14,9900.0,2021-03-15,0,personal
6690,69023,53526,2021-04-14,9900.0,2021-03-15,0,personal
6691,69024,52347,2021-04-14,9900.0,2021-03-15,0,personal
6692,69025,24319,2021-04-14,9900.0,2021-03-15,0,personal
6693,69041,57075,2021-03-29,0.0,2021-03-15,0,personal
6694,69048,41031,2021-04-15,99000.0,2021-03-15,0,middleBiz
6695,69060,57107,2021-03-29,0.0,2021-03-15,0,personal
6696,69063,39920,2021-03-29,0.0,2021-03-15,0,personal
6697,69071,38153,2021-03-29,0.0,2021-03-15,0,personal
6698,69095,57127,2021-03-29,0.0,2021-03-15,0,personal
6699,69127,57136,2021-03-29,0.0,2021-03-15,0,personal
6700,69131,22413,2021-03-29,0.0,2021-03-15,0,personal
6701,69132,57143,2021-03-29,0.0,2021-03-15,0,personal
6702,69144,57131,2021-03-29,0.0,2021-03-15,0,personal
6703,69149,57150,2021-03-30,0.0,2021-03-16,0,personal
6704,69175,57155,2021-03-30,0.0,2021-03-16,0,personal
6705,69238,56024,2021-04-15,9900.0,2021-03-16,0,personal
6706,69239,50271,2021-04-15,9900.0,2021-03-16,0,personal
6707,69240,56038,2021-04-15,9900.0,2021-03-16,0,personal
6708,69241,22806,2021-04-15,9900.0,2021-03-16,0,personal
6709,69242,50156,2021-04-15,9900.0,2021-03-16,0,personal
6710,69243,12078,2021-04-15,9900.0,2021-03-16,0,personal
6711,69244,35422,2021-04-15,9900.0,2021-03-16,0,personal
6712,69245,38626,2021-04-15,9900.0,2021-03-16,0,personal
6713,69246,26365,2021-04-15,9900.0,2021-03-16,0,personal
6714,69247,38633,2021-04-15,9900.0,2021-03-16,0,personal
