,user_id,period_sub,total_fee,refund,personal,smallBiz,middleBiz,bigBiz,sign_in_count,period_use,sfx_free,sfx_peid,song_free,song_peid,etc,kids,vlog,story,beauty,review,talk,game,pet,eating,drone,corporate,freelancer,individual,student,unknown
6390,98521,372 days,294000.0,0.0,1,1,0,0,6.0,152 days,3.0,14.0,2.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6391,98532,95 days,29700.0,0.0,4,0,0,0,4.0,73 days,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6392,98539,7 days,0.0,0.0,1,0,0,0,4.0,1 days,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6393,98544,7 days,0.0,0.0,1,0,0,0,2.0,0 days,1.0,11.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6394,98545,7 days,0.0,0.0,1,0,0,0,2.0,0 days,1.0,0.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6395,98561,365 days,94000.0,0.0,1,0,0,0,43.0,172 days,0.0,0.0,21.0,185.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6396,98572,37 days,9900.0,0.0,2,0,0,0,3.0,158 days,0.0,0.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6397,98574,36 days,9900.0,0.0,2,0,0,0,1.0,0 days,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6398,98577,185 days,59400.0,0.0,7,0,0,0,5.0,43 days,3.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6399,98579,36 days,9900.0,0.0,2,0,0,0,1.0,0 days,5.0,8.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6400,98582,7 days,0.0,0.0,1,0,0,0,4.0,33 days,0.0,0.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6401,98609,36 days,9900.0,0.0,2,0,0,0,8.0,8 days,9.0,20.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6402,98618,7 days,0.0,0.0,1,0,0,0,2.0,0 days,3.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6403,98628,7 days,0.0,0.0,1,0,0,0,4.0,0 days,10.0,11.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6404,98631,184 days,59400.0,0.0,7,0,0,0,1.0,0 days,4.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6405,98633,7 days,0.0,0.0,1,0,0,0,1.0,0 days,3.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6406,98655,65 days,19800.0,0.0,3,0,0,0,5.0,155 days,0.0,3.0,2.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6407,98707,185 days,59400.0,0.0,7,0,0,0,3.0,0 days,3.0,0.0,3.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6408,98708,7 days,0.0,0.0,1,0,0,0,1.0,0 days,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6409,98722,7 days,0.0,0.0,1,0,0,0,1.0,0 days,0.0,1.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6410,98724,7 days,0.0,0.0,1,0,0,0,5.0,57 days,7.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6411,98725,66 days,19800.0,0.0,3,0,0,0,3.0,9 days,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6412,98726,66 days,19800.0,0.0,3,0,0,0,9.0,25 days,0.0,0.0,2.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6413,98736,96 days,29700.0,0.0,4,0,0,0,10.0,57 days,0.0,1.0,0.0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6414,98744,185 days,59400.0,0.0,7,0,0,0,1.0,0 days,3.0,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6415,98756,37 days,9900.0,0.0,2,0,0,0,5.0,10 days,12.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6416,98763,66 days,19800.0,0.0,3,0,0,0,2.0,0 days,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6417,98766,66 days,19800.0,0.0,3,0,0,0,13.0,68 days,5.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6418,98768,185 days,59400.0,0.0,7,0,0,0,1.0,0 days,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6419,98782,66 days,10000.0,0.0,3,0,0,0,11.0,54 days,4.0,13.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6420,98791,36 days,9900.0,0.0,2,0,0,0,11.0,142 days,1.0,0.0,3.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6421,98796,7 days,0.0,0.0,1,0,0,0,1.0,0 days,3.0,7.0,5.0,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6422,98865,60 days,98000.0,1.0,0,2,0,0,3.0,3 days,0.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6423,98868,7 days,0.0,0.0,1,0,0,0,4.0,1 days,796.0,254.0,243.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6424,98872,157 days,49500.0,0.0,6,0,0,0,33.0,170 days,11.0,32.0,13.0,88.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6425,98873,7 days,0.0,0.0,1,0,0,0,2.0,0 days,2.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6426,98875,37 days,9900.0,0.0,2,0,0,0,5.0,120 days,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6427,98876,7 days,0.0,0.0,1,0,0,0,3.0,3 days,1.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6428,98885,37 days,9900.0,0.0,2,0,0,0,2.0,0 days,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6429,98909,426 days,134000.0,0.0,1,0,0,0,17.0,83 days,0.0,0.0,3.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6430,98920,7 days,0.0,0.0,1,0,0,0,3.0,14 days,3.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6431,98945,7 days,0.0,0.0,1,0,0,0,6.0,15 days,5.0,4.0,4.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6432,98962,37 days,9900.0,0.0,2,0,0,0,3.0,8 days,0.0,1.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6433,98963,7 days,0.0,0.0,1,0,0,0,5.0,63 days,0.0,0.0,11.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6434,98967,185 days,59400.0,0.0,7,0,0,0,3.0,0 days,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6435,98974,185 days,59400.0,0.0,7,0,0,0,4.0,131 days,7.0,9.0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6436,98987,37 days,9900.0,0.0,2,0,0,0,1.0,0 days,0.0,0.0,4.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6437,98989,178 days,294000.0,0.0,0,6,0,0,13.0,86 days,2.0,5.0,5.0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6438,98993,96 days,29700.0,0.0,4,0,0,0,20.0,69 days,1.0,3.0,4.0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6439,98996,37 days,9900.0,1.0,2,0,0,0,4.0,9 days,6.0,7.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6440,98999,178 days,29700.0,0.0,0,6,0,0,24.0,141 days,8.0,39.0,3.0,63.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6441,99013,7 days,0.0,0.0,1,0,0,0,2.0,0 days,9.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6442,99038,179 days,29700.0,0.0,0,6,0,0,12.0,73 days,0.0,1.0,1.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6443,99046,127 days,39600.0,0.0,5,0,0,0,34.0,156 days,29.0,136.0,1.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6444,99055,7 days,0.0,0.0,1,0,0,0,1.0,0 days,4.0,9.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6445,99063,7 days,0.0,0.0,1,0,0,0,2.0,0 days,16.0,22.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6446,99077,185 days,59400.0,0.0,7,0,0,0,9.0,40 days,6.0,4.0,5.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6447,99080,37 days,9900.0,1.0,2,0,0,0,12.0,17 days,2.0,6.0,3.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6448,99083,7 days,0.0,0.0,1,0,0,0,5.0,45 days,4.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6449,99093,96 days,29700.0,1.0,4,0,0,0,5.0,71 days,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6450,99098,185 days,59400.0,0.0,7,0,0,0,1.0,0 days,0.0,3.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6451,99105,66 days,19800.0,0.0,3,0,0,0,5.0,81 days,5.0,10.0,1.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6452,99109,7 days,0.0,0.0,1,0,0,0,1.0,0 days,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6453,99111,7 days,0.0,0.0,1,0,0,0,8.0,21 days,2.0,5.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6454,99112,7 days,0.0,0.0,1,0,0,0,2.0,0 days,25.0,81.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6455,99124,185 days,59400.0,0.0,7,0,0,0,10.0,151 days,22.0,36.0,1.0,30.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6456,99129,7 days,0.0,0.0,1,0,0,0,3.0,0 days,13.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6457,99157,7 days,0.0,0.0,1,0,0,0,3.0,5 days,7.0,15.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6458,99158,92 days,0.0,0.0,0,1,0,0,40.0,110 days,3.0,5.0,4.0,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6459,99161,96 days,29700.0,0.0,4,0,0,0,8.0,28 days,2.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6460,99163,7 days,0.0,0.0,1,0,0,0,8.0,46 days,0.0,0.0,1.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6461,99167,7 days,0.0,0.0,1,0,0,0,2.0,0 days,0.0,0.0,9.0,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6462,99191,7 days,0.0,0.0,1,0,0,0,1.0,0 days,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6463,99196,155 days,44500.0,0.0,6,0,0,0,2.0,0 days,18.0,18.0,7.0,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6464,99202,7 days,0.0,0.0,1,0,0,0,2.0,0 days,0.0,0.0,1.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6465,99206,37 days,9900.0,0.0,2,0,0,0,2.0,0 days,1.0,7.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6466,99208,7 days,0.0,0.0,1,0,0,0,2.0,0 days,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6467,99210,7 days,0.0,0.0,1,0,0,0,1.0,0 days,0.0,4.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6468,99221,37 days,9900.0,0.0,2,0,0,0,3.0,8 days,0.0,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6469,99228,7 days,0.0,0.0,1,0,0,0,1.0,0 days,0.0,0.0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6470,99232,37 days,9900.0,0.0,2,0,0,0,7.0,36 days,4.0,8.0,2.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6471,99237,425 days,392000.0,1.0,0,3,0,0,15.0,60 days,1.0,7.0,2.0,27.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6472,99241,126 days,39600.0,0.0,5,0,0,0,2.0,0 days,7.0,7.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6473,99245,7 days,0.0,0.0,1,0,0,0,2.0,0 days,3.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6474,99257,7 days,0.0,0.0,1,0,0,0,4.0,0 days,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6475,99269,37 days,9900.0,0.0,2,0,0,0,4.0,32 days,10.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6476,99274,7 days,0.0,0.0,1,0,0,0,2.0,0 days,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6477,99287,185 days,54400.0,0.0,7,0,0,0,4.0,12 days,17.0,56.0,14.0,76.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6478,99299,177 days,294000.0,0.0,0,6,0,0,1.0,0 days,1.0,8.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6479,99303,185 days,59400.0,0.0,7,0,0,0,1.0,0 days,0.0,9.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6480,99308,7 days,0.0,0.0,1,0,0,0,2.0,0 days,9.0,13.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6481,99317,7 days,0.0,0.0,1,0,0,0,3.0,0 days,1.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6482,99318,185 days,59400.0,0.0,7,0,0,0,16.0,108 days,3.0,19.0,2.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6483,99345,7 days,0.0,0.0,1,0,0,0,2.0,0 days,5.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6484,99347,7 days,0.0,0.0,1,0,0,0,4.0,16 days,0.0,0.0,11.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6485,99348,37 days,9900.0,0.0,2,0,0,0,7.0,15 days,0.0,4.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6486,99376,155 days,39500.0,0.0,6,0,0,0,39.0,155 days,9.0,21.0,6.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6487,99393,7 days,0.0,0.0,1,0,0,0,1.0,0 days,5.0,9.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6488,99411,7 days,0.0,0.0,1,0,0,0,2.0,0 days,3.0,0.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6489,99414,7 days,0.0,0.0,1,0,0,0,2.0,0 days,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6490,99427,7 days,0.0,0.0,1,0,0,0,6.0,1 days,5.0,11.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6491,99434,433 days,294000.0,0.0,1,1,0,0,21.0,123 days,41.0,132.0,17.0,87.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6492,99446,7 days,0.0,0.0,1,0,0,0,2.0,0 days,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6493,99473,7 days,0.0,0.0,1,0,0,0,5.0,40 days,2.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6494,99482,607 days,532600.0,20.0,14,4,2,0,63.0,156 days,3.0,0.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6495,99483,92 days,0.0,0.0,0,1,0,0,10.0,42 days,0.0,0.0,4.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6496,99485,126 days,34600.0,1.0,5,0,0,0,29.0,146 days,13.0,28.0,10.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6497,99493,156 days,49500.0,0.0,6,0,0,0,1.0,0 days,1.0,3.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6498,99519,7 days,0.0,0.0,1,0,0,0,2.0,0 days,3.0,3.0,3.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6499,99520,92 days,0.0,0.0,0,1,0,0,9.0,90 days,5.0,4.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6500,99523,92 days,0.0,0.0,0,1,0,0,16.0,84 days,14.0,34.0,10.0,36.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6501,99531,92 days,0.0,0.0,0,1,0,0,13.0,89 days,1.0,10.0,5.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6502,99535,7 days,0.0,0.0,1,0,0,0,5.0,1 days,1.0,4.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6503,99545,37 days,9900.0,0.0,2,0,0,0,3.0,9 days,0.0,11.0,1.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6504,99549,7 days,0.0,0.0,1,0,0,0,4.0,1 days,1.0,5.0,12.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6505,99550,185 days,59400.0,0.0,7,0,0,0,2.0,0 days,0.0,0.0,18.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6506,99556,92 days,0.0,0.0,0,1,0,0,1.0,0 days,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6507,99566,92 days,0.0,0.0,0,1,0,0,3.0,42 days,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6508,99580,92 days,0.0,0.0,0,1,0,0,7.0,66 days,0.0,0.0,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6509,99584,92 days,0.0,0.0,0,1,0,0,2.0,0 days,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6510,99585,66 days,19800.0,0.0,3,0,0,0,12.0,57 days,84.0,884.0,1.0,86.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6511,99590,92 days,0.0,0.0,0,1,0,0,8.0,15 days,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6512,99595,92 days,0.0,0.0,0,1,0,0,2.0,0 days,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6513,99597,7 days,0.0,0.0,1,0,0,0,2.0,0 days,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6514,99607,92 days,0.0,0.0,0,1,0,0,9.0,84 days,1.0,1.0,4.0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6515,99609,92 days,0.0,0.0,0,1,0,0,1.0,0 days,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6516,99634,185 days,59400.0,0.0,7,0,0,0,1.0,0 days,5.0,14.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6517,99641,7 days,0.0,0.0,1,0,0,0,2.0,0 days,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6518,99644,96 days,24700.0,0.0,4,0,0,0,22.0,46 days,5.0,12.0,5.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6519,99647,7 days,0.0,0.0,1,0,0,0,1.0,0 days,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6520,99676,155 days,49500.0,0.0,6,0,0,0,3.0,15 days,3.0,3.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6521,99680,7 days,0.0,0.0,1,0,0,0,2.0,0 days,2.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6522,99684,7 days,0.0,0.0,1,0,0,0,1.0,0 days,0.0,0.0,17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6523,99690,7 days,0.0,0.0,1,0,0,0,11.0,148 days,105.0,672.0,3.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6524,99692,155 days,49500.0,0.0,6,0,0,0,2.0,0 days,0.0,3.0,5.0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6525,99698,185 days,59400.0,0.0,7,0,0,0,3.0,17 days,23.0,13.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6526,99699,7 days,0.0,0.0,1,0,0,0,4.0,7 days,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6527,99705,92 days,0.0,0.0,0,1,0,0,1.0,0 days,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6528,99708,92 days,0.0,0.0,0,1,0,0,9.0,30 days,0.0,0.0,2.0,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6529,99713,155 days,49500.0,0.0,6,0,0,0,14.0,43 days,18.0,15.0,7.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6530,99717,66 days,19800.0,1.0,3,0,0,0,2.0,0 days,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6531,99725,66 days,19800.0,0.0,3,0,0,0,3.0,43 days,5.0,17.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6532,99736,96 days,29700.0,0.0,4,0,0,0,5.0,20 days,8.0,15.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6533,99752,155 days,44500.0,0.0,6,0,0,0,18.0,122 days,30.0,42.0,10.0,77.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6534,99754,37 days,9900.0,0.0,2,0,0,0,8.0,25 days,0.0,0.0,1.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6535,99789,7 days,0.0,0.0,1,0,0,0,2.0,0 days,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6536,99802,37 days,9900.0,1.0,2,0,0,0,4.0,8 days,4.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6537,99810,37 days,9900.0,0.0,2,0,0,0,2.0,0 days,6.0,7.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6538,99827,37 days,9900.0,0.0,2,0,0,0,6.0,32 days,8.0,21.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6539,99829,365 days,294000.0,0.0,0,1,0,0,47.0,117 days,64.0,88.0,3.0,56.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6540,99836,126 days,39600.0,0.0,5,0,0,0,4.0,111 days,0.0,0.0,2.0,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6541,99843,365 days,99000.0,0.0,1,0,0,0,15.0,123 days,2.0,10.0,4.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6542,99850,7 days,0.0,0.0,1,0,0,0,3.0,1 days,1.0,0.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6543,99866,92 days,0.0,0.0,0,1,0,0,12.0,55 days,2.0,5.0,8.0,58.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6544,99868,7 days,0.0,0.0,1,0,0,0,1.0,0 days,3.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6545,99884,7 days,0.0,0.0,1,0,0,0,2.0,0 days,15.0,12.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6546,99885,155 days,49500.0,0.0,6,0,0,0,12.0,118 days,14.0,45.0,1.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6547,99886,7 days,0.0,0.0,1,0,0,0,2.0,0 days,3.0,17.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6548,99904,37 days,9900.0,0.0,2,0,0,0,14.0,124 days,10.0,25.0,2.0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6549,99909,155 days,49500.0,0.0,6,0,0,0,6.0,77 days,4.0,5.0,2.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6550,99913,66 days,19800.0,0.0,3,0,0,0,7.0,39 days,116.0,33.0,59.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6551,99929,7 days,0.0,0.0,1,0,0,0,5.0,4 days,0.0,4.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6552,99930,7 days,0.0,0.0,1,0,0,0,1.0,0 days,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6553,99931,155 days,49500.0,0.0,6,0,0,0,29.0,137 days,1.0,3.0,15.0,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
